gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgChargesPerMonth,IsLongTermCustomer,HasStreamingService,HasSecurityBackup
0,1,1,0,1,0,0,0,0,0,1,0,1,80.4,1,1,0,0,0,0,1,0,74.68333333333334,0,1,0
0,1,1,0,1,0,1,0,0,0,1,1,1,95.1,0,1,0,0,0,0,1,0,101.13260869565218,0,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,31.35,1,0,0,0,0,0,0,1,31.35,0,0,1
0,0,0,0,1,0,1,0,1,1,0,1,1,72.35,0,0,0,1,0,0,0,0,74.5,1,1,1
0,0,0,0,1,1,0,1,0,0,1,0,1,89.75,1,1,0,0,0,0,0,0,87.7,0,1,1
0,1,1,0,1,1,1,1,1,1,0,1,1,82.7,0,0,0,0,1,0,0,0,82.12957746478872,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19.9,0,0,1,1,0,1,0,0,20.432000000000002,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,1,53.8,0,0,0,0,0,0,1,0,56.79,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1,51.55,0,0,0,1,0,1,0,0,49.823076923076925,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,19.65,0,0,1,1,0,0,0,1,19.65,0,0,0
1,1,0,0,0,0,0,1,1,0,1,0,1,44.05,0,0,0,1,0,1,0,0,43.02357142857143,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,114.0,0,1,0,0,1,0,1,0,112.4048611111111,1,1,1
1,0,1,0,1,0,0,1,0,0,1,1,1,94.4,1,1,0,1,0,0,1,0,93.50416666666666,1,1,1
0,1,1,1,1,1,0,1,0,0,1,1,1,100.4,0,1,0,0,0,0,1,0,100.5515625,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,19.85,1,0,1,0,0,0,1,0,19.85,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,1,54.25,0,0,0,1,0,0,0,1,55.228571428571435,0,0,1
0,0,0,0,1,1,1,0,0,0,0,0,1,80.0,0,1,0,0,0,1,0,0,79.18076923076923,0,0,1
0,0,0,0,1,1,0,1,1,1,1,1,1,109.9,1,1,0,0,0,1,0,0,111.575,0,1,1
0,0,0,0,1,1,1,0,1,0,1,1,0,79.2,0,0,0,0,1,0,0,1,78.12608695652175,1,1,1
1,0,0,0,1,0,0,0,1,1,1,1,1,101.35,1,1,0,0,0,0,1,0,103.59666666666666,0,1,0
1,1,1,0,1,1,0,1,0,1,1,0,1,94.3,0,1,0,0,0,0,1,0,91.93372093023255,1,1,1
1,0,0,0,1,0,0,0,0,1,0,0,1,49.8,0,0,0,0,1,0,0,0,50.542307692307695,1,0,0
1,1,0,0,1,0,0,0,1,0,1,0,1,60.05,1,0,0,0,0,0,0,0,58.86428571428572,0,1,0
1,0,0,0,0,0,1,0,1,0,1,1,1,53.75,0,0,0,0,0,0,1,0,56.07017543859649,1,1,1
0,0,1,0,1,0,0,0,0,1,1,1,1,93.45,0,1,0,1,0,0,1,0,91.92830188679245,1,1,0
1,0,1,1,1,0,1,0,1,0,1,0,1,87.9,0,1,0,0,0,0,0,1,83.36111111111111,0,1,1
0,0,0,0,1,1,0,0,0,0,0,1,1,60.15,1,0,0,0,0,0,1,0,60.15,0,1,0
0,0,1,0,1,1,1,0,0,1,0,0,1,61.05,0,0,0,1,0,0,0,0,59.97844827586207,1,0,1
0,1,0,0,1,1,0,0,1,0,1,1,0,104.05,0,1,0,0,1,0,0,0,104.41619718309859,1,1,0
0,0,0,0,1,0,0,0,1,1,1,1,1,99.25,0,1,0,1,0,0,1,0,100.91428571428571,1,1,0
1,0,0,0,1,0,0,0,1,0,0,1,0,85.7,0,1,0,0,0,1,0,0,85.58333333333333,0,1,0
1,0,0,0,1,1,1,1,0,0,1,1,1,104.85,0,1,0,1,0,0,1,0,102.29605263157895,1,1,1
1,0,1,1,1,1,1,1,1,1,0,0,1,69.15,0,0,0,0,1,1,0,0,71.14714285714285,1,0,1
1,0,0,0,1,1,0,0,1,0,1,0,1,90.45,1,1,0,0,0,0,1,0,84.77857142857144,0,1,0
0,0,0,0,1,0,0,0,1,1,1,1,0,74.45,0,0,0,0,1,0,0,1,74.6872340425532,1,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,50.45,0,0,0,0,0,0,1,0,54.675000000000004,0,0,1
0,1,1,0,1,0,0,1,0,0,0,1,1,60.0,0,0,0,0,0,0,1,0,62.967499999999994,0,1,1
1,0,1,0,1,1,1,1,0,1,1,1,0,85.25,0,0,0,0,1,0,1,0,83.91439393939395,1,1,1
1,0,1,0,1,0,0,0,0,0,0,0,1,19.45,0,0,1,0,0,1,0,0,22.723333333333336,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,20.75,0,0,1,0,1,0,0,0,20.10595238095238,1,0,0
0,0,1,0,1,1,1,0,0,0,0,0,0,78.9,0,1,0,0,0,0,1,0,79.35000000000001,0,0,1
1,0,0,0,1,1,0,1,0,1,1,1,1,104.5,0,1,0,1,0,1,0,0,102.10810810810811,1,1,1
0,0,0,0,1,0,0,1,0,0,0,0,1,49.4,0,0,0,0,0,0,1,0,50.97083333333333,0,0,1
1,0,1,0,1,0,0,1,0,0,1,1,1,94.25,1,1,0,1,0,0,0,0,91.84811320754717,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,0,25.0,0,0,1,0,1,0,0,1,25.084166666666665,1,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,25.55,0,0,0,0,0,1,0,0,25.991666666666667,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,1,74.9,1,1,0,0,0,0,1,0,74.9,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,70.15,0,1,0,0,0,0,1,0,64.73333333333333,0,0,0
0,0,0,1,1,0,0,0,0,1,1,1,1,69.4,0,0,0,0,0,1,0,0,63.49444444444445,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,1,80.25,1,1,0,0,0,0,1,0,80.25,0,1,0
1,0,1,0,1,1,1,1,1,0,0,0,1,93.15,0,1,0,1,0,0,1,0,93.82053571428571,1,0,1
1,0,1,1,1,0,0,0,0,0,0,0,1,69.0,1,1,0,0,0,0,1,0,67.62647058823529,0,0,0
0,0,1,1,1,1,0,0,0,1,0,1,1,66.35,1,0,0,0,0,0,1,0,67.34545454545454,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,1,69.55,0,1,0,0,0,0,1,0,74.47857142857143,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.2,0,0,1,0,1,0,0,0,20.473188405797103,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,1,86.0,1,1,0,0,0,0,0,0,80.65526315789474,0,1,0
0,0,1,1,1,0,0,0,0,0,0,1,1,80.3,1,1,0,0,0,0,1,0,83.35000000000001,0,1,0
1,0,1,1,1,0,0,0,0,0,0,0,0,20.4,0,0,1,0,1,1,0,0,20.196296296296296,1,0,0
1,0,1,0,1,1,0,0,0,0,0,0,1,23.75,0,0,1,1,0,1,0,0,23.335483870967742,1,0,0
1,0,0,0,1,1,0,1,0,0,1,0,1,90.55,1,1,0,0,0,1,0,0,95.10625,0,1,1
0,0,1,1,1,1,0,0,0,0,1,1,1,70.45,0,0,0,0,0,1,0,0,69.36209677419355,1,1,0
1,0,0,0,1,1,1,0,0,0,0,1,0,65.75,0,0,0,0,0,0,0,0,65.36470588235295,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1,24.6,0,0,0,0,0,0,0,1,21.12222222222222,0,0,0
1,0,1,1,1,0,1,0,1,1,1,0,0,69.25,0,0,0,0,1,0,0,1,69.49609375,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,1,75.9,1,1,0,0,0,0,1,0,71.675,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,1,45.85,1,0,0,0,0,0,0,1,45.85,0,0,0
0,0,1,0,0,0,0,0,0,1,1,1,1,49.95,1,0,0,0,0,0,1,0,50.6375,0,1,0
0,0,1,0,1,1,0,0,0,0,0,0,0,24.65,0,0,1,0,1,0,0,0,25.41736111111111,1,0,0
1,0,0,0,1,1,1,1,1,0,0,0,0,90.4,0,1,0,1,0,0,0,0,94.02166666666668,1,0,1
0,0,1,0,1,1,1,0,0,0,1,1,1,100.85,0,1,0,0,0,0,0,1,98.92551020408165,1,1,1
1,0,1,0,1,1,1,0,1,1,0,1,0,75.35,0,0,0,0,1,1,0,0,77.52950819672131,1,1,1
1,0,1,1,1,1,0,1,0,0,1,0,0,87.2,0,1,0,0,0,0,1,0,85.47765957446808,1,1,1
1,0,0,0,1,0,1,0,1,0,0,1,0,64.4,0,0,0,0,0,1,0,0,69.92999999999999,0,1,1
1,0,1,1,1,0,0,0,0,0,1,0,0,78.3,1,1,0,0,0,0,1,0,75.42058823529412,1,1,0
0,0,1,1,1,1,0,0,0,0,0,0,0,24.7,0,0,1,0,1,0,0,0,24.084285714285716,1,0,0
1,0,0,1,1,0,1,1,0,1,1,1,1,105.85,0,1,0,1,0,0,1,0,107.90092592592592,1,1,1
1,1,1,0,1,1,0,1,1,1,1,0,1,98.3,0,1,0,1,0,0,0,1,99.4516393442623,1,1,1
1,0,0,0,1,1,0,0,0,0,0,0,1,76.95,1,1,0,0,0,0,1,0,76.13333333333334,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,19.45,0,0,1,1,0,0,0,1,20.784615384615385,0,0,0
0,1,0,0,1,1,0,0,0,0,1,1,1,96.15,1,1,0,0,0,0,1,0,95.575,0,1,0
0,0,1,1,1,0,0,1,0,0,1,0,1,58.7,0,0,0,0,0,1,0,0,56.199999999999996,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,20.15,0,0,1,0,0,0,0,1,21.454,1,0,0
1,0,0,0,1,1,1,0,0,0,0,1,1,64.5,0,0,0,0,0,0,0,1,62.94833333333334,1,1,1
0,0,1,0,0,0,1,0,0,0,0,0,0,28.5,0,0,0,0,0,0,1,0,29.969047619047622,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,45.3,1,0,0,0,0,0,1,0,45.3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.4,1,0,1,0,0,0,0,0,19.28666666666667,0,0,0
1,1,1,0,1,0,0,0,0,0,1,1,1,90.45,0,1,0,0,0,0,1,0,92.05434782608695,0,1,0
0,0,1,1,1,1,1,1,0,0,1,1,1,105.15,0,1,0,0,0,0,1,0,105.1311111111111,1,1,1
0,0,1,1,1,1,0,1,1,0,0,0,0,83.15,0,1,0,1,0,0,0,0,84.71041666666666,0,0,1
0,0,0,0,1,1,0,0,0,1,1,0,0,90.15,1,1,0,0,0,0,1,0,89.81363636363636,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,45.05,1,0,0,0,0,0,0,1,45.05,0,0,0
0,0,1,0,1,1,0,0,1,1,1,1,0,103.2,0,1,0,0,1,0,0,0,102.57767857142858,1,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,75.8,1,1,0,0,0,0,1,0,75.8,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19.45,0,0,1,0,0,0,1,0,19.45,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,79.3,1,1,0,0,0,0,1,0,74.73571428571428,0,1,0
0,1,1,0,1,0,0,0,1,1,1,0,0,88.8,0,1,0,0,1,1,0,0,87.36909090909091,1,1,0
0,0,0,0,0,0,0,0,0,1,0,0,1,30.9,1,0,0,0,0,0,1,0,29.525,0,0,0
0,0,1,1,1,1,1,0,1,1,1,1,1,85.9,0,0,0,0,1,1,0,0,84.87152777777777,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,34.2,0,0,0,1,0,0,1,0,35.48,1,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,20.15,0,0,1,0,1,0,0,1,22.25957446808511,1,0,0
0,1,0,0,1,0,0,1,0,0,1,1,0,95.25,1,1,0,1,0,1,0,0,96.17826086956521,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,50.3,0,0,0,0,0,0,0,1,46.375,0,0,1
0,0,1,0,1,0,1,0,0,1,0,0,1,80.15,0,1,0,0,0,0,1,0,97.275,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,51.25,0,0,0,0,0,0,1,0,51.00833333333333,0,0,1
0,1,1,0,1,1,0,1,0,0,0,1,1,89.6,1,1,0,0,0,0,0,0,90.11176470588236,1,1,1
1,0,1,1,1,0,0,0,0,1,1,1,1,95.2,0,1,0,0,1,1,0,0,96.69130434782609,1,1,0
1,1,0,1,1,0,1,0,0,0,1,1,0,94.8,0,1,0,1,0,1,0,0,94.00535714285715,1,1,1
0,1,0,0,1,1,1,0,0,0,0,0,1,80.25,0,1,0,0,0,0,1,0,75.925,0,0,1
1,0,1,0,1,1,0,1,1,1,1,0,1,76.1,0,0,0,0,1,0,0,0,75.29375,1,1,1
1,0,1,0,1,1,1,1,1,0,1,1,1,110.15,1,1,0,1,0,0,1,0,109.28898305084746,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,0,115.55,0,1,0,0,1,0,0,0,115.46854838709677,1,1,1
1,0,1,1,1,1,0,0,0,0,0,0,0,24.65,0,0,1,0,1,1,0,0,24.99206349206349,1,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,53.6,0,0,0,1,0,0,1,0,54.32452830188679,1,1,1
1,0,1,1,1,0,0,0,0,0,0,0,0,19.45,0,0,1,0,0,0,0,1,17.21,0,0,0
1,1,1,0,1,1,1,1,1,0,0,0,1,88.2,0,1,0,0,0,0,1,0,84.88673469387754,1,0,1
0,0,1,1,1,1,1,0,0,0,1,1,1,101.15,0,1,0,0,1,0,0,0,107.07016129032259,1,1,1
0,0,1,0,1,0,1,1,0,1,0,0,0,56.8,0,0,0,0,1,0,0,1,56.582727272727276,1,0,1
0,1,1,0,1,0,1,1,1,1,1,0,1,99.4,0,1,0,0,1,0,1,0,100.96126760563381,1,1,1
0,0,1,1,1,0,0,0,0,0,0,0,1,20.1,0,0,1,0,1,1,0,0,18.42013888888889,1,0,0
1,0,1,1,0,0,1,0,1,1,1,1,0,60.7,0,0,0,1,0,1,0,0,62.07083333333334,1,1,1
1,0,1,0,1,0,0,0,0,0,0,0,1,20.95,0,0,1,1,0,0,0,0,19.805999999999997,1,0,0
0,1,1,0,1,1,1,1,1,1,1,1,1,114.85,0,1,0,0,1,0,0,0,115.52708333333334,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,19.25,0,0,1,1,0,0,0,0,18.883333333333333,1,0,0
1,0,0,0,1,0,0,0,0,0,1,1,1,62.8,0,0,0,0,0,0,0,1,62.8,0,1,0
0,0,1,0,1,1,1,0,1,0,1,1,1,105.5,0,1,0,0,1,0,1,0,104.77777777777777,1,1,1
1,0,1,1,1,0,0,0,0,0,0,0,0,19.85,0,0,1,0,1,0,0,1,20.139830508474578,1,0,0
1,1,1,0,1,0,0,0,0,0,1,1,1,89.5,1,1,0,0,0,0,1,0,96.67142857142858,0,1,0
0,0,0,0,1,0,0,0,1,1,1,1,0,74.1,0,0,0,1,0,1,0,0,74.1,0,1,0
0,0,1,1,1,1,0,1,1,1,1,1,1,107.5,0,1,0,0,0,0,1,0,108.08333333333333,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19.55,0,0,1,0,1,0,0,1,19.37734375,1,0,0
1,0,0,0,1,1,1,1,1,1,0,0,0,68.8,0,0,0,1,0,0,0,0,65.25952380952381,1,0,1
1,1,1,0,1,1,1,1,1,0,1,1,0,84.45,0,0,0,0,1,1,0,0,81.94236111111111,1,1,1
1,0,1,0,1,0,1,0,0,0,0,0,0,75.0,1,1,0,0,0,0,1,0,79.11875,0,0,1
0,0,0,0,1,1,0,1,1,1,1,1,0,84.5,0,0,0,0,1,0,0,0,83.76129032258065,1,1,1
1,0,1,1,1,1,0,1,1,1,1,1,1,111.2,0,1,0,0,1,0,0,0,112.4,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,44.75,1,0,0,0,0,0,1,0,45.15833333333333,0,0,0
0,0,1,1,1,1,1,0,0,1,1,1,1,80.6,0,0,0,0,1,0,0,0,78.00285714285714,1,1,1
0,1,0,0,1,0,0,0,0,0,1,0,0,80.7,0,1,0,0,0,0,0,0,80.71000000000001,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,75.6,0,1,0,0,0,0,1,0,80.5,0,0,0
0,0,1,1,0,0,1,1,1,0,1,1,0,57.6,0,0,0,1,0,0,1,0,56.989583333333336,0,1,1
0,0,1,0,1,0,0,0,0,0,0,0,1,44.05,1,0,0,0,0,0,1,0,43.97272727272727,0,0,0
1,0,1,0,1,1,0,1,1,1,1,1,1,110.6,0,1,0,0,1,1,0,0,110.58611111111111,1,1,1
0,0,1,1,1,0,1,1,0,1,0,0,1,58.2,0,0,0,0,1,1,0,0,57.73939393939394,1,0,1
0,0,1,1,1,0,1,0,1,1,1,1,1,81.0,0,0,0,0,1,0,0,1,78.52444444444444,1,1,1
0,0,1,1,1,0,0,0,0,0,0,0,0,19.7,0,0,1,0,1,0,0,0,20.244927536231884,1,0,0
1,1,1,0,1,1,0,0,0,0,0,1,1,85.6,1,1,0,0,0,0,0,0,89.70333333333333,0,1,0
0,0,0,0,1,0,0,0,1,0,1,0,1,59.55,0,0,0,0,0,0,0,0,58.801785714285714,1,1,0
0,0,0,0,1,1,1,1,1,1,1,1,0,115.55,1,1,0,1,0,1,0,0,116.10857142857144,1,1,1
0,0,0,0,1,0,1,1,1,1,0,1,1,75.55,0,0,0,1,0,0,0,1,74.44861111111112,1,1,1
1,1,0,0,1,1,0,0,0,0,1,0,1,86.6,1,1,0,0,0,0,1,0,80.0625,0,1,0
0,0,0,0,1,1,0,0,0,0,1,0,1,85.2,1,1,0,0,0,0,1,0,86.32777777777778,0,1,0
0,0,1,0,1,1,0,0,0,0,1,1,1,97.65,1,1,0,0,0,0,1,0,94.33970588235294,1,1,0
1,0,1,1,0,0,0,1,1,0,0,1,1,45.1,0,0,0,1,0,1,0,0,48.786904761904765,1,1,1
1,0,0,0,1,1,1,0,0,1,0,1,1,70.95,0,0,0,1,0,0,0,0,75.60833333333333,1,1,1
1,0,1,0,1,1,0,1,1,1,1,1,1,109.55,1,1,0,0,0,0,1,0,109.03297872340426,1,1,1
0,0,1,1,1,1,0,1,1,1,0,0,1,89.55,1,1,0,1,0,0,1,0,89.08846153846153,1,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,20.9,0,0,1,0,1,1,0,0,18.39090909090909,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,19.95,0,0,1,0,0,0,0,1,21.071428571428573,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,24.6,0,0,1,0,0,0,0,1,28.78333333333333,0,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,66.7,0,0,0,0,0,0,1,0,72.375,0,1,1
1,0,0,1,1,0,0,0,0,0,0,0,1,19.45,1,0,1,0,0,0,0,1,19.45,0,0,0
1,0,1,1,1,0,1,1,1,0,0,1,0,94.8,0,1,0,1,0,0,0,1,97.8609375,1,1,1
1,0,1,1,1,0,1,1,1,1,0,0,1,65.85,0,0,0,1,0,0,0,0,65.47166666666666,1,0,1
0,0,1,0,1,0,0,0,0,0,0,0,1,19.95,0,0,1,0,0,0,0,0,18.775,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,24.65,0,0,1,0,1,0,0,0,24.086619718309862,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.35,1,0,1,0,0,0,0,1,19.0875,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,1,69.25,1,1,0,0,0,0,1,0,69.25,0,0,0
0,0,1,1,0,0,1,1,0,1,1,0,1,51.25,0,0,0,1,0,0,0,0,50.03720930232558,1,1,1
1,0,1,0,1,1,0,0,1,0,1,1,1,99.5,1,1,0,1,0,0,0,0,101.035593220339,1,1,0
0,0,1,0,1,0,0,0,1,1,0,0,0,54.25,0,0,0,0,0,0,1,0,53.11086956521739,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,19.4,0,0,1,0,1,0,0,0,20.78402777777778,1,0,0
1,0,1,0,1,0,1,0,0,1,0,0,1,56.25,0,0,0,1,0,1,0,0,58.73636363636364,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,25.15,0,0,0,0,0,0,0,1,25.15,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,23.95,0,0,1,0,1,0,0,0,24.827536231884057,1,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,35.4,0,0,0,1,0,0,0,1,34.978,1,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,25.2,1,0,0,0,0,0,1,0,25.2,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,45.0,1,0,0,0,0,0,0,1,48.225,0,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,75.35,0,1,0,0,0,0,0,0,74.30333333333333,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.4,0,0,1,0,1,0,0,0,19.648387096774194,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,20.15,1,0,1,0,0,0,0,1,20.15,0,0,0
1,0,1,0,1,1,0,1,1,0,1,1,1,105.0,1,1,0,0,0,1,0,0,108.07954545454545,1,1,1
0,0,1,1,0,0,1,1,1,1,1,0,0,56.05,0,0,0,0,1,1,0,0,1397.475,0,1,1
1,0,0,1,1,0,0,0,0,0,1,0,1,54.7,1,0,0,0,0,1,0,0,56.48333333333333,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,0,0,1,0,1,0,0,1,17.7,0,0,0
1,0,1,1,1,0,1,0,1,0,1,1,1,73.05,0,0,0,1,0,1,0,0,73.26015625,1,1,1
0,0,1,0,1,0,0,0,0,0,0,0,0,20.5,0,0,1,0,0,0,0,1,20.10892857142857,1,0,0
0,0,1,0,1,1,0,0,1,0,1,1,1,100.75,0,1,0,1,0,1,0,0,105.0,1,1,0
0,0,1,1,1,1,0,0,1,0,0,1,1,87.25,1,1,0,0,0,0,1,0,89.89999999999999,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,1,19.95,0,0,1,0,1,0,0,1,19.657894736842106,0,0,0
1,0,1,0,1,0,0,0,0,0,1,0,1,79.95,1,1,0,0,0,0,1,0,85.72,0,1,0
0,0,1,0,0,0,0,1,0,0,1,1,1,49.65,0,0,0,0,0,0,1,0,50.0656862745098,1,1,1
0,0,1,0,1,1,1,1,1,0,0,0,0,65.65,0,0,0,0,1,0,0,1,64.52014925373135,1,0,1
1,0,1,1,1,0,0,0,0,0,0,0,1,20.45,0,0,1,0,0,0,1,0,22.8,0,0,0
1,0,1,1,0,0,1,0,1,1,1,1,0,60.95,0,0,0,0,1,0,0,0,63.181250000000006,1,1,1
1,0,1,1,1,0,0,0,0,0,0,0,1,20.35,0,0,1,1,0,0,1,0,20.598484848484848,1,0,0
0,0,0,0,1,1,0,0,0,1,1,0,1,88.35,1,1,0,0,0,0,1,0,91.07222222222222,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,19.5,0,0,1,0,0,0,1,0,19.87222222222222,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,1,75.2,0,1,0,0,0,1,0,0,70.42777777777778,0,0,0
1,0,1,0,1,1,1,1,1,0,1,1,1,111.45,0,1,0,0,0,0,0,0,110.73125,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,70.15,0,1,0,0,0,0,0,1,73.55,0,0,0
0,0,0,0,1,1,0,0,0,0,1,1,1,94.75,1,1,0,0,0,0,1,0,98.87777777777778,0,1,0
0,1,0,0,1,1,0,0,0,0,1,1,1,95.05,1,1,0,0,0,0,1,0,99.23076923076923,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,78.45,1,1,0,0,0,0,1,0,82.5125,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,70.2,1,1,0,0,0,0,1,0,59.4875,0,0,0
0,0,1,0,1,1,1,1,1,1,1,1,0,92.0,0,0,0,0,1,0,0,0,89.92222222222222,1,1,1
0,0,1,1,1,0,1,1,1,1,1,1,0,85.5,0,0,0,0,1,1,0,0,86.70490196078431,1,1,1
1,0,1,0,0,0,0,1,0,0,0,1,1,41.05,1,0,0,0,0,0,0,0,41.57118644067796,1,1,1
1,0,1,0,1,1,0,0,0,0,1,0,1,85.6,1,1,0,0,0,0,1,0,81.385,0,1,0
1,1,1,0,1,1,0,1,0,0,0,0,1,82.15,0,1,0,0,0,0,1,0,80.40737704918034,1,0,1
1,0,0,0,1,0,1,0,1,1,0,0,0,84.4,0,1,0,1,0,0,1,0,83.03796296296296,1,0,1
0,0,0,0,1,1,1,1,0,0,0,0,1,60.9,0,0,0,0,0,0,0,1,61.631818181818176,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,20.25,0,0,1,0,1,0,0,0,19.933333333333334,1,0,0
0,1,0,0,1,0,0,0,0,0,1,0,1,79.2,1,1,0,0,0,0,1,0,79.2,0,1,0
1,0,0,0,1,0,0,1,0,0,1,1,0,95.3,0,1,0,0,0,0,0,1,95.34347826086957,0,1,1
1,0,0,1,1,0,0,0,0,0,0,0,0,19.85,0,0,1,0,0,0,0,1,19.85,0,0,0
1,0,1,1,1,0,1,1,1,1,1,1,1,84.35,0,0,0,0,1,0,0,1,85.73444444444445,1,1,1
0,0,1,1,1,0,0,0,0,0,0,0,1,19.85,0,0,1,0,1,0,0,0,21.91794871794872,1,0,0
1,0,0,0,1,0,0,0,1,0,1,1,1,70.0,1,0,0,1,0,0,0,1,69.47999999999999,0,1,0
1,0,1,1,1,1,1,1,1,1,1,0,0,82.3,0,0,0,0,1,0,0,0,80.76597222222222,1,1,1
0,0,1,1,1,1,0,1,0,0,1,0,1,66.8,0,0,0,0,0,0,0,0,68.45517241379311,1,1,1
0,0,0,0,0,0,1,1,1,1,0,0,1,44.6,0,0,0,0,1,0,0,0,43.68785714285715,1,0,1
1,0,1,1,1,0,0,1,0,1,1,1,1,98.45,0,1,0,1,0,0,0,0,100.74098360655738,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,70.7,0,1,0,0,0,0,0,1,64.6,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,24.95,0,0,1,1,0,0,0,1,25.345652173913045,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,1,49.95,1,0,0,0,0,0,0,0,49.95,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,69.25,1,1,0,0,0,0,1,0,70.63636363636364,0,0,0
0,0,0,0,1,0,1,0,1,1,1,1,1,102.5,0,1,0,0,1,1,0,0,102.171875,1,1,1
1,0,0,0,1,1,0,1,1,1,1,1,0,86.55,0,0,0,0,1,1,0,0,88.00859375,1,1,1
1,0,1,1,1,1,0,0,0,0,0,0,0,24.3,0,0,1,0,1,0,0,0,22.822916666666668,1,0,0
0,0,1,1,1,0,0,0,1,0,1,0,1,58.35,0,0,0,0,0,1,0,0,61.7125,0,1,0
0,1,1,0,1,1,0,1,1,0,0,1,1,94.25,1,1,0,0,0,0,1,0,94.63382352941177,1,1,1
0,0,1,1,1,0,1,1,1,0,0,1,0,68.75,0,0,0,0,1,1,0,0,67.89166666666667,1,1,1
1,0,1,0,1,1,0,1,1,0,0,0,1,85.8,0,1,0,0,0,0,1,0,84.14655172413794,1,0,1
